"","X1","plot","mean.height.mean","height.2","mean.height.median","mean.height.var","mean.height.rms","transect.length","can.max.ht","moch","can.max.ht.median","vai.mean","vai.sd","vai.median","vai.column.max","vai.max.ht.mean","vai.max.ht.sd","vai.max.ht.median","vai.max","vai.mean.peak","vai.peak.sd","vai.peak.median","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","mean.return.ht","sd.return.ht","median.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl","mean.intensity","median.intensity","sd.intensity","max.intensity","min.intensity","skew.intensity","kurtosis.intensity","p10","p25","p50","p75","p90"
"99",1,"BART_73_C.CSV",10.4466862924069,3.15460327719064,11.3047001025111,9.95152183646191,10.9011920578675,40,20.058,13.655575,13.7885,7.81404346846581,0.572759578489099,8,8,10.775,4.23954218621751,12,6.28098625434055,2.93001169326746,0.804709394299459,2.77840478652245,0,0,0.621428571428571,131.915261750401,9.03489660443026,7.09125553746693,3.80221408431308,7.15207140344706,3.60023892290471,6.619,0.271858282908011,99.728141717092,20.058,285.2,3.675,0.835651711191061,14.5460299194476,101.331867745339,106,22.0068815260727,155,10,-0.855329284376712,3.6480834349227,2.495,4.148,6.617,9.935,12.0784
"100",1,"BART_73_E.CSV",8.65056034843137,2.51364413393555,8.88257199071042,6.31840683206858,8.99959115755376,40,18.358,12.505075,12.522,7.06555702297325,1.81465563933528,8,8,8.65,3.46817028535295,9,5.42537054935641,2.80280535636976,1.17267676541035,2.7513304225063,0,0,0.580263157894737,69.2460979269234,7.1143892580626,4.31642947488858,3.05636586099931,6.13652140171214,3.11335022911748,5.727,3.28845558650572,96.7115444134943,18.358,323.225,3.6,0.841364550173275,13.7756870177339,95.4590767261381,99,20.1102414930726,150,9,-0.796585421931074,3.89629244807421,2.4083,3.514,5.727,8.574,10.229
"101",1,"BART_73_W.CSV",9.29512464222789,2.39072519311826,9.19187044273467,5.71556694901035,9.59020437164074,40,19.189,12.368875,12.2145,7.74472749975553,0.650108540169469,8,8,9.2,3.00597695199039,9,7.1908135880602,2.99731966616216,1.30322853050823,2.56515174529,0,0,0.5925,55.4638036087689,6.16055560892529,4.18465747679639,3.32785131407486,6.55927518029333,2.95346457230508,5.733,0.347222222222221,99.6527777777778,19.189,309.725,3.15,0.793435551391869,13.5590711916305,95.9978121708127,99,17.6229621761301,149,16,-0.677125576104322,3.65932309905208,3.2805,4.33675,5.733,8.7865,10.7705
"102",1,"BART_74_C.CSV",8.95451765679277,3.08860428082025,8.89936730576398,9.53947640350114,9.45961817195742,40,19.589,14.714475,15.226,6.82066229327194,1.76234663994363,8,8,8.8,4.83152043808052,8.5,5.38826080055605,2.59111909088173,0.988032954650605,2.42666790033244,0,0,0.575,210.410733253285,12.5390765273933,7.29261908325525,3.20268924649511,6.13482240416252,3.84453025899993,4.778,3.72034772358921,96.2796522764108,19.589,339.475,3.925,0.882679170378157,16.5496688741722,89.2121049812533,91,23.4947747757992,148,4,-0.54600327944361,2.90874557133617,2.133,3.04925,4.7765,8.476,12.286
"103",1,"BART_74_E.CSV",6.76207193319793,3.50406827221226,6.67567007460624,12.2784944563246,7.59586393537034,40,21.726,11.7498,13.5615,6.78781376400229,1.75921462326975,8,8,5.9,4.29549555363314,4,8,3.38179542929239,1.56710395690667,3.1562090624177,0,0,0.705434782608696,129.299861491225,7.85854079089763,8.21846689650952,5.79358132542894,5.00017353628212,3.65013587841916,3.718,4.5251798561151,95.4748201438849,21.726,347.625,5.425,0.904577784162383,16.1799955937431,83.6721422650893,87,26.4648328327379,149,3,-0.678875944664526,3.07204377228292,1.334,2.033,3.716,7.59025,10.294
"104",1,"BART_74_W.CSV",8.67535721980792,3.11195999963638,8.64248600313766,9.68429503933686,9.20347817700606,40,17.781,11.148325,10.97,7.72509647503974,0.915195236998458,8,8,8.625,3.82091075194893,9,7.95176922418322,3.35669795308969,1.3848083449476,3.04438258432781,0,0,0.623684210526316,95.1717451146729,6.9345317954164,6.86177920754026,4.08301026699476,5.60712512092873,3.53136509974461,4.331,0.553194900986131,99.4468050990139,17.781,311.95,3.65,0.875438791069338,14.1711711711712,97.0253950338601,99,19.1702737422575,148,11,-0.529026678257801,3.19722112758391,2.263,2.929,4.33,7.682,11.679
"105",1,"GRSM-65-C.CSV",5.48470244787334,5.37394774337968,4.62127659574468,28.8793143485755,7.55221740067412,15,24.952,11.4872,17.816,3.46807804498743,3.11093539112421,3.58558708286623,8,4.73333333333333,6.49688570082034,2,4.52565935570493,1.51431460097723,1.59446968222333,0.690557512255717,5,0.333333333333333,0.671794871794872,228.811094199113,10.5267702849808,10.8626977112667,9.74031060813038,6.39542527287993,4.50731808153553,5.796,10.2993786480889,89.7006213519111,24.952,265.7,6.13333333333333,0.899949067303441,18.919168591224,62.1788413098237,63,19.3486830626662,123,9,-0.221567643776916,2.75052951417785,1.203,2.402,5.796,8.975,11.7028
"106",1,"GRSM_055C_2017.CSV",15.8258076715643,6.7532052063656,15.2527155022398,45.6057805592834,17.173288109813,40,37.907,25.686325,30.343,7.18320557236173,1.58862709280761,8,8,16.225,9.52590933811301,12.5,5.60421729211631,2.99601078331176,1.2521628400879,2.91206361041076,0,0,0.757051282051282,3220.94853299135,42.0649317166951,38.0984258554225,10.3926403012001,11.6618475371384,8.00729834664343,8.511,2.98847087378641,97.0115291262136,39.379,329.725,8.875,0.93514085442636,29.1183863774579,83.9814698983581,86,19.7057099779897,142,10,-0.801343219613298,3.91381154855477,4.367,5.698,8.507,16.1215,24.7308
"107",1,"GRSM_055E_2017.CSV",10.6469517953577,4.86252699855269,10.151998664441,23.6441688116538,11.6710587516273,30,28.674,14.4867,12.183,5.52812607764759,2.76159811699147,6.71057107971498,8,10.4666666666667,6.1405005599248,10,5.20693714090863,2.30282137843858,1.29534149034918,2.39148153028119,0,0,0.753333333333333,321.302713480247,10.3106791035824,14.6626262962402,6.86104094419579,8.68296414602347,5.05586621904183,8.625,12.975119539671,87.024880460329,29.574,411.433333333333,4.4,0.813933311431024,16.8665297741273,86.061091450922,91,19.9493722717835,132,10,-0.921146044605556,3.53266283799895,2.751,4.7925,8.625,10.78,13.4643
"108",1,"GRSM_055W_2017.CSV",14.0975574191076,5.10759426084347,13.1209585353059,26.0875191334012,14.9725233791803,40,38.058,26.172375,30.1495,7.3695877858237,1.09617135538125,8,8,12,8.29890323306609,9.5,7.84426267128404,3.13610867840405,1.33584811088636,3.07463162137618,0,0,0.76025641025641,4442.72539094821,50.349993772403,43.6761206847311,9.21610426258547,9.62938349477538,6.74402362542149,6.721,1.1236802413273,98.8763197586727,38.058,331.625,8.675,0.918715872992765,27.5346456692913,83.4478682022729,86,17.0468196253033,131,10,-1.05937295786714,4.77909270833833,4.817,5.2675,6.719,10.737,20.392
"109",1,"GRSM_057C_2017.CSV",20.6590897894265,8.65038888887207,22.242575282541,74.8292279287215,22.3412826681613,30,42.204,35.5682666666667,38.0165,6.92278105923155,1.27312873716963,7.34964609953266,8,18.9,12.7937215205282,17,4.29827109233526,2.19615669983107,0.852593795588279,2.10263476763546,0,0,0.656589147286822,6820.12175332662,67.6075420900103,47.4272285282844,4.64281569541687,16.180690585571,11.4181503636289,15.05,2.04094568042087,97.9590543195791,42.204,526.033333333333,4.73333333333333,0.914784523803538,33.8418692878082,73.2823681656422,74,19.0735394164444,124,10,-0.551669098620701,3.27068390172809,2.674,4.2245,15.049,26.3385,33.811
"110",1,"GRSM_057E_2017.CSV",18.5570351126678,7.44669969456636,18.4891786953364,55.4533363410548,19.960725315111,40,38.696,28.0077,29.4015,7.45143167348253,1.01500905300119,8,8,17.775,10.792892960719,20,5.76355330208717,2.96828678007684,1.19788441620477,2.72399652032912,0,0,0.7475,3781.21158830472,48.5090047673272,37.7900521935092,7.64531888687786,13.801595456159,9.65375608774109,10.986,1.26182965299685,98.7381703470031,38.696,356.75,5.525,0.94928205680785,31.9155260070395,87.7838835640753,92,23.063561551824,137,7,-0.825963177853074,3.35114234922807,3.3329,5.62525,10.9625,22.024,28.629
"111",1,"GRSM_057W_2017.CSV",15.0022435702669,5.65462562406805,13.5234772210135,31.974790948367,15.9992586304815,30,27.916,18.3220333333333,19.93,7.51686944092637,1.35246453441859,8,8,14.2,6.5779149825185,11,8,4.1530843785721,2.47496032877257,2.97346896441556,0,0,0.791954022988506,384.466538291347,12.7797013102563,14.8709708059689,7.8731899046519,13.9063167650693,6.5113332692451,11.846,2.60764910403851,97.3923508959615,27.916,249.4,4.6,0.928382982781682,20.2353304508956,101.877660304819,105,19.0132002719887,146,7,-1.14255232256111,5.22165514426201,7.072,8.997,11.846,18.412,25.2232
"112",1,"GRSM_057Wpart2_2017.CSV",14.9543282876793,6.85223700270582,15.3445653903923,46.9531519412508,16.3779555769294,20,39.711,26.8864,32.2505,7.61367600485163,0.728371848497473,8,8,15.25,9.92537948366393,10.5,5.86122509765064,3.21584183027124,1.25872117956676,3.28097554030878,0,0,0.760975609756098,5476.56127781453,57.6990512665869,46.3398398869732,11.4204282636999,9.68857890011223,7.75968178240849,7.187,0.480285937674518,99.5197140623255,39.711,447.8,6.6,0.895951859502544,27.2067988668555,87.6052749719416,89,20.9306289490969,142,9,-0.560016793170807,3.33064900064183,2.467,4.492,7.185,10.22,22.6408
"113",1,"GRSM_064C_2017.CSV",16.9892636582778,6.24844065404195,15.9977519236118,39.0430106070842,18.0749001378261,40,34.363,26.3489,27.389,5.37351119138372,2.74418349622051,6.54017474595796,8,17.25,8.40558422442165,17,6.30042122814673,2.04551846018765,1.34853929005494,1.83277153563617,0,0,0.722857142857143,1858.94478074635,34.8179554785193,25.429407327781,5.70371195284489,13.8860063016669,7.69234694008685,12.677,14.0026804964746,85.9973195035254,34.363,429.15,5.375,0.945906286658559,28.2128935532234,80.015923566879,85,23.4503266331592,133,6,-0.822910336826707,3.02460610101968,3.1612,8.2995,12.674,18.291,26.3242
"114",1,"GRSM_064E_2017.CSV",11.5543976946156,7.46212699810951,9.01586059187904,55.6833393359149,13.703844786696,40,35.933,19.801325,24.055,6.30192765473632,2.33732861638295,7.73212876909233,8,11.175,8.51209546649761,8.5,8,2.96195002615494,1.83027930575981,2.64293365920469,0,0,0.799324324324324,1273.73487364774,22.9452331176334,27.3358949153892,9.4544485971569,8.74588073394495,8.19849337851315,3.8575,8.62683766030654,91.3731623396935,35.933,399.75,7.25,0.907610353124309,23.4910785619174,75.2047103929892,75,19.4893837197702,138,10,-0.366781100528919,2.95111787631072,1.967,2.916,3.856,15.2975,22.668
"115",1,"GRSM_064W_2017.CSV",15.4018855758181,5.79534082263907,15.1120569311036,33.5859752505469,16.4305935729625,40,36.855,27.61085,30.7775,6.53512962599862,1.77725157888301,7.4377100924662,8,13.875,8.74771032313233,11,4.478638626765,2.39481188883709,0.942873371385168,2.13971862962235,0,0,0.705921052631579,4209.46087376441,51.918430947093,38.9093485136457,7.55590488582206,11.9116272043487,8.28029280745534,8.555,3.9346651284231,96.0653348715769,36.855,411.85,5.375,0.946639677926442,30.7162182936203,76.5754377093736,82,22.4901709323144,125,8,-0.803734443298464,2.8987848383851,3.418,5.79225,8.5545,16.5205,25.947
"116",1,"GRSM_065C_2017.CSV",10.6367910945034,4.53924708312006,10.144073984084,20.604764081614,11.54257206032,40,27.018,18.565,20.1295,6.30749382956819,2.14778279152497,7.02298390968311,8,9.025,5.29870569585461,6.5,4.53294229528276,2.56604168824654,1.08146934703415,2.74151932027589,0,0,0.691071428571429,579.510451655337,17.7275418362745,16.2863351340464,5.8503159677984,8.06678355394006,5.76667683938359,5.641,8.41655674894793,91.5834432510521,27.018,398.15,6.625,0.918087267135249,21.5007183908046,72.216720389548,75,17.9207927368217,122,9,-0.614658975289017,3.08595595268098,2.52,3.575,5.639,11.162,17.169
"117",1,"GRSM_065E_2017.CSV",13.4413636197303,4.86925988774513,14.1893566218559,23.7096918544038,14.2754056165088,40,27.369,20.18385,20.452,6.48396351496549,2.32687569776095,7.87395677112002,8,13.425,7.27442834127244,13.5,5.80297928841978,2.53621612005295,1.40914878249315,2.18747459726175,1,0.025,0.654464285714286,625.937084832558,19.87023621966,15.2023286837074,5.23625098098797,10.3763340153453,5.39117411999952,10.03,8.66924719701014,91.3307528029898,27.475,374.725,5.625,0.942202904161248,23.4637317875607,76.5014249177932,82,20.9399679625702,129,7,-0.962673902304294,3.45193989367872,3.293,5.63725,10.027,14.407,17.1393
"118",1,"GRSM_065W_2017.CSV",12.1594759325378,4.02156257780237,12.6371605268008,16.1729655671805,12.7914618547673,40,26.37,18.44405,19.3835,7.74246869331923,0.566922176744783,8,8,11.525,5.45840917935169,11,6.11199746672382,2.76670518739487,1.00130994704047,2.49431368247675,0,0,0.632407407407407,513.975117761969,16.56024984027,15.4833214456655,5.71300549556078,8.89679953014879,5.28785155880463,7.7055,1.36457260556128,98.6354273944387,26.37,388.525,4.6,0.918263076425722,21.8143944636678,80.8832550247977,85,19.5351548887654,127,9,-1.01931637264206,3.88756892865647,2.621,4.652,7.699,12.165,16.1314
"119",1,"GRSM_066C_2017.CSV",15.8168822097888,7.32378083280168,17.923174842226,53.6377656869132,17.3916814708375,40,34.558,25.72045,28.9635,5.18264945781155,2.64556365958763,5.37340798092237,8,14.775,9.7651591555557,14.5,4.87467130874482,2.01827053829426,1.23704128078435,1.71860967681903,2,0.05,0.779861111111111,2770.77052231251,38.5919838441725,35.7970572154143,8.32725490506002,13.2740602828283,8.90727862058233,9.238,16.8737824947941,83.1262175052059,35.805,372.3,5.95,0.939508322075528,25.8127408168508,71.3473939393939,76,16.7514212599343,123,7,-1.03450937389097,4.13880503147774,3.4449,5.97475,9.236,22.254,25.272
"120",1,"GRSM_066E_2017.CSV",17.1922510721128,5.99992502717577,16.3594541139241,35.9991003317302,18.1844059498792,40,32.558,24.1603,22.7775,5.59700979896101,2.18109449795106,6.01433755594181,8,16.725,8.36043030422447,15,6.41188674262638,2.57381871275265,1.50277220677491,2.22056177129327,0,0,0.777205882352941,1209.56764245615,23.0496571864566,26.0438274077176,5.78976555125176,14.9801518575586,7.96152740585901,13.946,9.81936081519222,90.1806391848078,32.558,323.975,5.2,0.927229307261993,23.7662438519286,73.279147406266,76,17.5293428716208,116,9,-0.860646852548805,3.58564043965887,2.9188,7.6895,13.937,20.1865,26.4018
"121",1,"GRSM_066W_2017.CSV",10.5525560586298,6.64109614387807,8.69247470402687,44.1041579922321,12.4240892387712,40,33.779,21.4385,25.531,4.827614568286,3.06152178333267,5.62784472891129,8,9.575,8.83143424191285,6,6.65355959225391,2.57615387621285,1.8302372716658,2.40963958519016,1,0.025,0.832142857142857,2659.2243280322,36.2668619850547,36.6597742735712,10.8508259309886,7.98574569769853,7.21962909703292,5.6535,22.4785019689785,77.5214980310215,33.779,311.2,9.15,0.9500662954244,24.5335406486006,66.6263736263736,70,18.921220681382,112,9,-0.565817919230194,2.70985908716357,1.811,2.721,5.652,10.505,18.301
"122",1,"GRSM_50.CSV",9.6297705084639,5.25655563413793,7.866407197055,27.6313771347872,10.939518853775,40,29.439,14.9114,11.6915,7.09661415073115,1.97418431665982,8,8,8.7,5.86689976226907,7,8,3.36527563565965,1.60414932728188,3.38291211136743,0,0,0.755833333333333,682.710230875698,16.073020997589,20.6001996807497,8.67395079534119,6.51244298684312,5.64911252962191,4.339,4.5811614418912,95.4188385581088,29.439,681.175,4.4,0.932879943897719,22.304234866199,64.9699930753251,65,15.4993079180731,116,6,-0.382801211335385,3.43283367036165,1.653,2.648,4.339,7.682,16.9744
"123",1,"GRSM_50_W2.CSV",11.8426406344562,6.97610646975131,9.09313131069327,48.6660614773062,13.7002754401964,40,30.992,19.837375,21.3795,6.5627485479135,2.11712557033169,8,8,11.975,9.31083598108498,8.5,7.39819206853402,3.19287040875859,1.48986979203751,3.05113516588128,0,0,0.75234375,1398.67408814432,23.2345365630081,29.3058082783355,8.84178807675409,8.35331456737336,6.72703987606467,6.385,8.59298664640105,91.407013353599,30.992,460.675,6.975,0.929898196842687,23.9430545627829,65.473365401746,69,15.7707018764434,110,6,-0.946719192283452,4.04237230312857,2.153,3.821,6.3845,8.97325,20.9405
"124",1,"GRSM_50E_XXX.CSV",10.2121824241267,3.20851589811132,9.94827003578122,10.2945742684331,10.6883156604051,30,23.144,15.6071,15.5705,7.73838683465957,0.684036200587296,8,8,10.2666666666667,5.27148041323559,8,5.16413577204887,2.99144891338914,1.07973156539606,2.76483686660089,0,0,0.641666666666667,377.113892041601,14.6945189771429,12.6958656290932,4.15649672075598,6.36743116572964,3.34760007857482,5.699,16.2262420806936,83.7737579193064,23.144,799.866666666667,4.26666666666667,0.839133211090969,16.7752016129032,65.6856062490671,68,14.0754127045941,114,7,-0.503882834516665,3.75580974046485,2.9952,4.145,5.699,7.786,10.898
"125",1,"GRSM_50W.CSV",10.0056321423113,4.27669719240972,9.60469323156721,18.2901388755652,10.8602743966683,40,34.739,18.3703,19.8635,5.11640310173805,3.03051298023264,5.49884546950499,8,8.45,4.83019349827408,7,7.43176956225737,2.65767382519502,2.03081808340668,2.11631540842606,0,0,0.772222222222222,563.368585505375,16.3240146265669,17.2306451410562,7.87017759614558,7.49550065030781,5.33250238271612,6.186,27.7403590113092,72.2596409886908,34.739,798.15,5.15,0.917470205713389,24.3402714932127,65.9656637475072,70,15.4592880236882,108,7,-0.909234871708245,4.06827123016537,2.351,4.048,6.185,7.887,15.584
"126",1,"GRSM_53C.CSV",15.9994721792505,10.9707905555215,16.0307633304225,120.358245413121,19.3218114909655,40,41.326,25.89955,34.5885,6.86531801801207,1.69412673287107,8,8,15.175,13.8154270886218,8.5,6.94043733485941,3.3986499181557,1.68393457357428,3.050233885425,0,0,0.79047619047619,11026.4769226023,66.5678407184223,81.2108336657679,14.7541598183751,11.2863401246078,12.5880421280758,3.377,3.23020727896844,96.7697927210315,41.326,568.2,10.35,0.921335414495615,29.3194510175106,59.903497203147,61,13.0016952566328,110,6,-0.549313644807936,4.22269416671867,1.448,1.946,3.377,21.80375,33.337
"127",1,"GRSM_53E.CSV",13.7370022610923,7.51109215802483,13.7182831446365,56.4165054063421,15.6112563201185,40,37.823,21.608625,20.455,7.37436004859809,1.30984450926361,8,8,12.025,9.3163421346165,12,8,3.55012950879056,1.7862554096983,3.23227817020928,0,0,0.773076923076923,3957.49562191567,39.3085825978256,49.1154859088821,11.9663458888958,9.85500374446322,8.3516174098753,7.828,1.56425585472199,98.435744145278,37.823,556.3,11.1,0.954034175067213,30.5053554040896,65.3882369057948,67,15.3232071156651,113,7,-0.583158607261939,3.6384355043953,1.646,3.1,7.8265,13.4215,24.5904
"128",1,"GRSM_53W.CSV",12.4090793334287,8.9693424161682,9.48709631291133,80.449103378474,15.2454296658815,40,39.041,17.851375,14.247,7.8540093829216,0.567917162952178,8,8,11.9,12.1165282325531,7,8,4.27921532664646,1.93452372631026,4.07013602372804,0,0,0.81375,5287.08880840496,44.2478427398475,57.6993693316893,12.7272455591316,6.96254369892473,7.78054353663662,2.751,0.265957446808507,99.7340425531915,39.041,582.925,9.85,0.912421173558144,26.4140392623438,62.7856344086021,63,14.2423847939904,112,7,-0.439160824693302,3.69643582568132,1.55,1.852,2.751,8.68,20.7136
"129",1,"GRSM_55C.CSV",11.5567405331127,8.04836001518101,8.04752731026065,64.7760989339645,14.025510622088,40,34.733,21.0425,23.904,6.83386889147162,1.62480450211023,7.67625322488088,8,10.8,10.466552342998,7,7.84906943291608,3.21936129645006,1.80323170518172,2.73720175544964,0,0,0.773611111111111,2779.10592871262,34.4561733991412,39.8983463742663,11.1161206870115,7.02854125011258,6.84351012365708,4.5735,2.57535208177949,97.4246479182205,34.733,569.95,9.25,0.945454015575886,27.1944728761515,62.3383770152211,63,14.4646436065223,112,5,-0.370996325878766,3.27027849358139,1.3,2.045,4.565,9.578,14.097
"130",1,"GRSM_55E.CSV",11.7902929688281,6.4702883025762,9.92652974915305,41.8646307184543,13.4100344235684,40,37.03,18.19715,18.27,7.86739074916273,0.433352589101631,8,8,11.625,8.67855447020457,8,7.47731122245588,4.003102416507,1.75687167973432,3.62803687485351,0,0,0.821052631578947,3215.65114357573,32.7750831207232,46.2757503451367,10.0468480311757,6.96161313012896,5.98191594019089,5.405,1.12192092734423,98.8780790726558,37.03,604,10.025,0.934996753914834,25.3369863013699,65.1415592028136,67,15.3214935132836,119,6,-0.435776482231845,3.5893026649835,1.847,2.547,5.405,8.471,15.282
"131",1,"GRSM_55W.CSV",16.0967900860068,6.99106639650256,17.2187894937005,48.8750093603073,17.514559235084,40,37.836,24.864725,25.547,7.31152118794148,1.65245959648314,8,8,16.65,9.54490063882952,19,7.88264215410619,2.5531300133862,1.33349964669893,2.51488396889292,0,0,0.706410256410256,3005.99650611531,43.7504184076904,33.0438707670172,9.32071238882825,10.3068778922808,8.52184174335643,7.427,4.12899617858141,95.8710038214186,37.836,536.575,7.7,0.922207198118331,29.7368868726963,63.8235951779117,66,19.6822046592582,116,7,-0.545349122065817,2.76882645680103,1.947,3.594,7.426,16.116,22.4474
"132",1,"GRSM_57C.CSV",15.5613584591824,7.20254467228968,14.7518477687873,51.8766497563285,17.1095181290295,40,39.434,27.1469,28.8965,7.18086103905694,1.42432814967649,8,8,14.575,10.9635468245618,13.5,5.59559073040793,2.67389934757053,1.05577714967611,2.48778470675425,0,0,0.695625,3809.93375278823,46.9612440171767,40.0571505869729,10.2326767403155,11.2151331398327,8.6201620063689,8.349,2.0404749958187,97.9595250041813,39.434,747.5,6.75,0.964872376371953,34.9652071354858,64.8657333105685,68,18.2881107458258,117,7,-0.559677565645608,2.95696829703721,1.95,4.344,8.343,15.78775,22.353
"133",1,"GRSM_57E.CSV",17.0973270295497,7.11820244381078,18.5533295867578,50.6688060310738,18.4856884490588,40,32.838,23.877875,25.903,6.28421869960698,2.7854057929166,8,8,17.025,9.55547232124353,19,7.89155232052096,2.51156639633003,1.51957395667578,2.37780886822789,0,0,0.733088235294118,2407.68227199925,35.329535376915,34.0515227567074,7.45001468657131,12.3776832425385,8.61358434000316,13.565,12.1271633730207,87.8728366269793,32.838,611.15,4.975,0.957072482025928,28.1497543259987,68.7668203194115,72,19.0196815994124,125,6,-0.75635444397786,3.30229127130125,1.949,3.70725,13.5635,19.092,24.4579
"134",1,"GRSM_57W.CSV",11.4262450207388,7.11544859716016,11.3997039497629,50.6296087388284,13.4135358423615,40,38.137,19.399825,20.908,7.65863229902297,0.998298531952555,8,8,11.5,10.2981203164112,8,8,4.0196413172809,1.92273978308794,3.34086880927717,0,0,0.809615384615385,3972.31502790666,41.4001896990303,47.5219877613612,12.3275025043287,6.80778337941129,6.79329942494519,2.752,1.19707560054632,98.8029243994537,38.137,622.475,12.8,0.898589673480523,25.5900783289817,61.4567002764677,61,16.0313436712666,116,6,-0.149329477501412,3.15125057746861,1.557,1.903,2.752,10.643,16.015
"135",1,"GRSM_58C.CSV",19.6524517245617,8.77063688577822,22.1491616616617,76.9240713821734,21.4760291577342,40,38.295,27.685775,32.974,5.0018336894981,3.18486167062452,6.66740274443821,8,18.725,11.1447066888047,21,8,2.1643416861164,1.9595525885091,1.98497594610367,0,0,0.780128205128205,6576.75683493485,51.8256037007943,62.3767876375745,11.4684178518661,14.9674910984379,10.0986574728378,10.985,21.2796689569019,78.7203310430981,38.295,640.525,7.675,0.946637664878512,29.3462210027438,65.4825927395358,68,15.8031568180048,111,7,-0.767605901395139,4.01627507437501,2.306,7.039,10.984,23.807,30.249
"136",1,"GRSM_58E.CSV",16.3219625004565,5.06772461322358,14.9846399929226,25.6818327554721,17.0655275784234,30,36.941,19.6077666666667,17.251,7.4123796640512,1.7448295776092,8,8,16.4666666666667,5.67349149528987,17,6.75966109254685,3.51800373959745,1.34144670171651,3.46688119531975,0,0,0.81140350877193,499.834591288573,13.688847357318,17.6762566545245,7.6293028907529,12.4624887722724,5.81609862971531,11.166,3.57163871726979,96.4283612827302,36.941,566.633333333333,4.86666666666667,0.867683336112078,19.7289799402475,77.4883451305834,77,13.1098572636625,124,8,-0.633442748903649,4.908093007768,5.2931,9.261,11.165,14.48525,18.7968
"137",1,"GRSM_58E_XXX.CSV",16.3219625004565,5.06772461322358,14.9846399929226,25.6818327554721,17.0655275784234,30,36.941,19.6077666666667,17.251,7.4123796640512,1.7448295776092,8,8,16.4666666666667,5.67349149528987,17,6.75966109254685,3.51800373959745,1.34144670171651,3.46688119531975,0,0,0.81140350877193,499.834591288573,13.688847357318,17.6762566545245,7.6293028907529,12.4624887722724,5.81609862971531,11.166,3.57163871726979,96.4283612827302,36.941,566.633333333333,4.86666666666667,0.867683336112078,19.7289799402475,77.4883451305834,77,13.1098572636625,124,8,-0.633442748903649,4.908093007768,5.2931,9.261,11.165,14.48525,18.7968
"138",1,"GRSM_60E.CSV",10.9063643003605,5.79601811706237,11.2234338419411,33.5938260133152,12.3167675392191,40,31.232,17.711125,16.673,7.18897339516395,1.61391077930348,8,8,10.15,7.47834480521198,9.5,8,3.13539909844308,1.57106174341021,2.88061688375472,0,0,0.7296875,1599.69172628094,26.2630165441609,30.1653060366056,7.44910163982105,7.36090466055683,6.5821873782093,4.292,3.18334735071488,96.8166526492851,31.232,594.625,6.975,0.891970541571029,21.958180484226,64.2740618485059,66,17.1021376215115,122,8,-0.340633176716684,2.98198036085818,1.742,2.29375,4.2885,11.242,18.4915
"139",1,"GRSM_60W.CSV",15.817114569867,4.55062604019795,16.4230764051771,20.7081973577277,16.4429804396917,40,31.536,22.091275,21.3025,6.71023688077192,1.98633373822069,7.82264103062347,8,15.6,5.99059091302181,16,5.24688231086094,2.42230377822713,1.12180319502443,2.22098682000549,0,0,0.676515151515152,484.369180649649,17.8231436066067,12.9114186915274,5.28517504252491,12.7886973122331,6.3960594394392,11.65,4.80631276901005,95.19368723099,31.536,627.425,3.65,0.88778939450779,23.6637248539909,74.2916771330487,76,15.0049672682736,123,6,-1.065000285209,5.3354856126447,5.11,8.2835,11.647,17.351,21.549
"140",1,"GRSM_61E.CSV",14.4142831393055,4.92365052573452,15.1021510684583,24.2423344995659,15.2120950088127,40,28.342,21.656925,23.245,5.50792298297111,2.82593917691402,6.76035237811099,8,13.95,7.43501763141737,15.5,6.41913056927376,2.19964851118753,1.54719463627247,2.0926806739468,0,0,0.668965517241379,1740.05273368249,29.4766027861589,29.5158029175813,6.23517993237585,10.123047994658,7.38356171246098,6.587,18.5969084423306,81.4030915576694,28.342,736,5.025,0.949979899505123,24.6006006006006,65.8438295563624,71,18.9872503684073,114,6,-0.938872719998891,3.27859443775247,1.855,3.489,6.587,16.38375,20.7025
"141",1,"GRSM_61W.CSV",14.6894101274887,5.72828252731912,15.5158738738549,32.8132207127896,15.7407642790475,40,30.135,20.50795,20.85,7.62841972536937,0.919565468272966,8,8,15.4,8.22379287377602,16,7.08761042153348,3.18613454747373,1.43824559650853,2.92925861582723,0,0,0.729032258064516,1173.75037433295,22.9147934188072,25.4688558224814,6.92152074941738,10.9881653385526,6.67508085844234,9.879,0.891372621466835,99.1086273785332,30.135,541.425,6.775,0.950409622451115,24.9880478087649,70.5907544619973,73,16.2933169880642,117,8,-0.745129013970292,3.9222119811846,2.643,5.602,9.8785,15.7375,20.4557
"142",1,"GRSM_64C.CSV",11.396615631189,5.87612937031879,11.3109167925792,34.5288963767231,12.7886090648032,40,33.392,19.597225,19.4895,7.36263197355505,1.3119214039001,8,8,11.625,7.79114388757666,11.5,7.9471903548495,3.09543010559521,1.31675621873436,2.75693915409618,0,0,0.725735294117647,1479.23222028861,28.2258479392623,26.1253464742239,8.82331502760057,7.32428344966782,6.47370665951675,4.246,1.78409184769142,98.2159081523086,33.392,605.475,8.275,0.909141124054513,24.9558744394619,64.572617946346,64,18.0846098481467,122,8,-0.197590430322033,2.94849105674924,1.75,3.049,4.246,9.3855,17.6784
