siteID,siteName,latitude,longitude,mat,map,pft.x,ymin,xmax,ymax,transect,mean.height.mean,height.2,mean.height.median,mean.height.var,mean.height.rms,transect.length,can.max.ht,moch,can.max.ht.median,lad.mean,lad.sd,lad.median,lad.column.max,lad.max.ht.mean,lad.max.ht.sd,lad.max.ht.median,lad.max,lad.mean.peak,lad.peak.sd,lad.peak.median,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,median.return.ht,sky.fraction,canopy.cover,max.ht,scan.density,rumple,gap.variables,enl,fhd,entropy,gini,mean.intensity,median.intensity,sd.intensity,max.intensity,min.intensity,skew.intensity,kurtosis.intensity,p10,p25,p50,p75,p90,projectID,plotID,year,description,disturbance,yearOfDisturbance,management,standAge,pft.y,notes
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp7t2.CSV,18.37931827,2.645297116,19.06767666,6.997596832,18.56242666,30,24.019,21.19246667,21.4305,1.824409309,1.407581524,1.649596991,5.138735297,17.86666667,5.593921167,20,2.926739402,0.838273783,0.732719016,0.644885214,0,0,0.733333333,528.2325183,14.05479146,18.18503108,1.753614272,15.48284757,5.990259539,18.164,32.54284391,67.45715609,24.019,359.9666667,1.933333333,0.772433252,13.35113485,2.428083819,7.718502555,1.175392892,75.06825048,79,19.30661481,122,12,-0.804260594,3.418705056,4.804,13.48025,18.159,19.982,21.023,MAC-Fahey,MAC_P7,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp20t2.CSV,18.28720341,2.345635649,18.80956805,5.502006596,18.43204858,30,22.908,20.30576667,20.5795,3.005310123,1.598921804,3.420564867,5.525452939,18.26666667,4.258325179,19.5,2.079441542,1.124247265,0.607499926,1.087801057,0,0,0.701388889,115.3984047,6.408919388,8.62114592,1.853855325,15.95494583,3.836930605,16.6845,17.43764421,82.56235579,22.908,303.5,2.166666667,0.708377324,11.95989651,2.379605154,7.451700688,1.336345241,87.24926803,91,16.86472719,127,11,-1.488486022,5.842423687,11.649,15.172,16.6805,18.01975,19.632,MAC-Fahey,MAC_P20,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp2t2.CSV,19.19246161,2.623301501,19.53771529,6.881710764,19.36499169,30,24.233,22.37416667,22.221,2.721480964,1.385497552,2.810021478,5.017279837,20.4,4.247514486,21,2.581298495,1.089738325,0.609652213,0.939732525,0,0,0.684,891.4852379,22.07394996,20.1053717,1.011982864,15.42421962,6.581260281,17.724,14.40382942,85.59617058,24.233,306.5333333,1.533333333,0.691166431,14.62353554,2.599912348,8.287780476,0.845936856,73.11311642,77,20.22834979,123,9,-0.796923962,3.359314158,3.6201,10.17,17.721,20.597,22.3109,MAC-Fahey,MAC_P2,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp7t1.CSV,16.51036856,2.442512701,16.69528717,5.965868293,16.6841025,30,21.241,19.7388,20.092,2.208239353,1.620373589,1.46821175,5.036952602,16.4,3.987912772,18,2.131113552,0.849733633,0.571112387,0.706154231,0,0,0.692424242,341.7712422,13.34691266,12.79183977,1.192193123,13.64688697,5.081273768,13.922,26.71589511,73.28410489,21.241,352.2333333,2.033333333,0.773061572,12.81772939,2.528614614,7.72727754,1.092864788,73.60948198,78,19.96196792,125,13,-0.785781957,3.205677267,4.128,11.059,13.921,18.16,19.5218,MAC-Fahey,MAC_P7,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp8t2.CSV,12.82843262,8.4208085,17.76035901,70.9100158,15.28744415,40,21.316,14.25785,20.037,1.25747239,1.518191253,0.511702406,5.683579767,12.875,8.614797942,18,2.63905733,0.621109771,0.775190593,0.260067516,9,0.225,0.834090909,68.548734,3.759395783,7.376698268,9.04861001,15.89446723,4.801319381,17.444,67.74864087,32.25135913,21.316,312.825,3.55,0.874202612,10.40339703,2.064827071,6.317251627,0.153278184,80.532606,86,22.21506064,120,10,-1.317998316,4.186422155,11.485,14.663,17.443,18.5835,19.9986,MAC-Fahey,MAC_P8,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp10t1.CSV,13.04303161,9.579030209,16.17095928,91.75781975,16.08788052,30,25.352,15.9566,22.672,1.536605345,1.693648325,1.010826595,5.739792912,12.83333333,10.49164966,18,4.8978398,0.750437262,1.013373723,0.496649371,8,0.266666667,0.824358974,693.1890837,13.57160056,22.56104479,10.88917405,15.46069072,7.455450705,18.82,64.07690092,35.92309908,25.352,463.0666667,3.366666667,0.877340402,13.30191354,2.587011597,8.36344016,1.016575238,75.51192624,79,16.49608432,119,13,-1.191322372,4.949714197,4.8092,7.113,18.804,21.913,23.2448,MAC-Fahey,MAC_P10,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp59t2.CSV,15.16281079,6.977980632,18.24784236,48.69221371,16.65490136,40,22.693,17.936425,20.445,1.913369615,1.613566733,1.394370236,5.814130532,15.9,7.56103371,19.5,3.17805383,0.956878001,0.872302323,0.65451279,1,0.025,0.792708333,571.1964413,14.32151724,19.1334938,6.595765164,14.9450321,6.368233265,18.042,32.66345123,67.33654877,22.693,280.025,3.55,0.843738613,12.69421488,2.405410907,7.509828775,1.051025913,74.116859,79,18.86694993,121,11,-0.940355486,3.647853058,3.31,12.256,18.04,19.47025,20.5077,MAC-Fahey,MAC_P59,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp11t2.CSV,12.39157491,7.560226495,15.29926575,57.15702466,14.45001451,30,22.407,14.72793333,18.5695,1.950766233,1.855312759,1.355106072,5.379897354,12.73333333,7.692061888,16,3.205452805,0.95170037,0.953594647,0.639924292,6,0.2,0.798550725,183.727868,6.426065959,11.93455254,8.158595552,13.61737505,6.129880048,16.464,52.4932873,47.5067127,22.407,521.5333333,3.9,0.92853462,15.45125348,2.797693198,8.699072841,1.230418015,80.50634118,82,17.65703479,127,5.115,-0.883567148,4.632142659,4.538,7.296,16.464,18.709,20.1576,MAC-Fahey,MAC_P11,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp18t1.CSV,15.82530854,4.257775645,16.80229323,18.12865344,16.36962906,30,22.459,19.22886667,20.459,2.911488118,1.589612473,2.779602057,6.033086222,16.3,5.240097393,19,3.465735903,1.381957367,0.895974598,1.294654393,0,0,0.701449275,203.8530871,8.769499624,11.26716306,3.466452134,13.96546949,5.180232135,15.19,9.269008371,90.73099163,22.459,386.3666667,3.133333333,0.8641653,15.02721088,2.72356227,8.474885361,0.854426188,85.66787175,85,115.863478,8915,7,71.07217548,5157.761222,5.4146,10.189,15.187,18.303,19.9358,MAC-Fahey,MAC_P18,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp2t1.CSV,17.22975759,4.521361819,18.77308587,20.4427127,17.79398313,30,24.424,20.02153333,21.315,1.899302187,1.521107449,1.523997358,4.892852258,17.2,5.85691457,20,2.63905733,0.795580116,0.70723699,0.604207218,0,0,0.72,462.5702038,12.18303996,17.72410057,4.797642602,14.8344356,5.90572233,17.2095,33.23863636,66.76136364,24.424,352.1333333,2.733333333,0.833756633,15.24896266,2.654316189,8.482043244,1.296564364,78.44042553,83,19.26203964,127,10,-0.93954924,3.666530003,3.685,11.43,17.207,19.29175,20.5701,MAC-Fahey,MAC_P20,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp1t1.CSV,17.38112441,2.645039252,17.88796545,6.996232642,17.57459845,30,21.885,19.94566667,20.255,3.657118128,1.548262145,3.777674953,5.723585102,18.16666667,3.424891977,20,3.713572067,1.593873129,0.754955167,1.559408774,0,0,0.730434783,321.2069008,12.23567124,13.0956195,1.304606621,13.02054148,6.270172027,15.5075,7.561637372,92.43836263,21.885,282.7,1.733333333,0.821332151,13.13819578,2.436443136,7.518379814,1.290607589,77.87314957,80,15.62724663,117,13,-1.150641825,5.027679587,2.4709,8.53925,15.505,18.6455,19.8861,MAC-Fahey,MAC_P1,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp6t1.CSV,15.96454875,5.797378417,17.70490468,33.60959651,16.95158086,30,23.924,19.48496667,20.739,2.863194421,1.815506735,3.630195413,5.05305601,15.5,7.011074983,19,2.63905733,1.064228608,0.72418476,1.080570351,1,0.033333333,0.726666667,465.9969219,14.37983789,16.1002231,5.1218542,12.61378291,6.717264598,11.195,26.81878938,73.18121062,23.924,349.2666667,3.466666667,0.922256107,18.72285325,2.888974447,9.172153372,0.979233706,74.09067189,77,15.73152719,119,12,-0.787146979,3.987556612,4.5008,6.139,11.154,19.25,20.9992,MAC-Fahey,MAC_P6,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp58t2.CSV,9.267412454,8.903704165,6.243733926,79.27594786,12.7482685,30,22.68,10.2257,8.878,0.924380617,1.539217624,0.060130597,4.812184355,9.2,9.087315904,4.5,1.504077397,0.317601473,0.471978033,0.055383726,8,0.266666667,0.872222222,53.03525776,2.962376238,6.652787745,9.785700307,12.73945555,6.308785796,16.085,72.40497581,27.59502419,22.68,482.4666667,2.933333333,0.948699047,14.64359862,2.652662088,8.280240884,1.303951092,75.9079171,79,17.07490458,122,7.313,-1.312578378,5.360852784,4.8716,6.689,16.084,18.043,19.9554,MAC-Fahey,MAC_P58,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp20t1.CSV,15.99111993,4.289501627,17.45206362,18.39982421,16.53790837,30,23.968,19.76766667,19.8055,2.829419262,1.489501323,2.906450314,5.758901774,16.46666667,5.829374683,18,2.935628349,1.101437847,0.688639999,1.055641074,0,0,0.661333333,340.2175332,12.29622553,13.74846795,2.282531948,12.91858947,6.163388919,15.1515,13.29029386,86.70970614,23.968,299.6,2.3,0.75993787,15.32415609,2.650203225,8.418952548,1.638469356,79.23607189,83,19.18444661,124,13,-0.709670818,3.264098746,2.8393,6.1205,15.144,17.755,19.0271,MAC-Fahey,MAC_P20,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp1t2.CSV,15.16625783,4.245866216,16.07156717,18.02737993,15.73028429,30,22.451,19.4695,20.452,2.949230553,1.410867905,2.563790608,5.953243334,15.46666667,5.649127692,17,2.740840024,1.328110419,0.763156894,1.123617499,0,0,0.710144928,518.7322586,14.63938256,17.44765706,3.722415574,12.18211369,5.737194224,11.911,10.0459674,89.9540326,22.451,398.9666667,3.8,0.885760254,16.50134288,2.836209066,8.82439698,0.557446774,76.16438376,79,17.33843335,125,1.098,-1.061671787,4.385851535,4.535,6.3905,11.911,17.483,19.6,MAC-Fahey,MAC_P1,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp11t1.CSV,17.33061045,2.028218742,17.33099247,4.113671265,17.44495937,30,22.217,20.1041,20.78,2.711507101,1.699112617,2.815033358,5.65248918,18.56666667,2.207875142,18.5,3.218875825,1.106381729,0.870502213,0.793097456,0,0,0.668115942,421.3527635,13.62485493,15.35304828,1.684345291,13.71596175,5.485905224,15.0455,20.12967875,79.87032125,22.217,339.4333333,2.066666667,0.81192078,14.16176073,2.468932284,7.655807837,1.342947186,82.26875769,86,20.29613993,126,13,-0.649314874,2.976464648,3.4343,12.50175,15.044,17.52775,19.662,MAC-Fahey,MAC_P11,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp19t2.CSV,17.49208559,2.274466795,17.54776767,5.173199204,17.63444974,30,22.556,20.62303333,21.139,3.549102839,1.579949078,3.5694335,5.66296048,18.03333333,3.755302764,19.5,3.433987204,1.380008133,0.821230438,1.074027777,0,0,0.640277778,147.0834812,10.03236157,6.814338016,1.652792694,14.56850905,4.168725406,14.684,8.506638468,91.49336153,22.556,283.8333333,1.933333333,0.770001212,14.24743151,2.526223123,7.871714045,1.53513104,82.94760498,83,13.56059089,126,13,-0.840082913,5.637366007,8.819,11.1945,14.681,17.93,19.861,MAC-Fahey,MAC_P19,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp59t1.CSV,17.44761984,4.029264521,18.85684577,16.23497258,17.89170883,30,23.256,20.5253,20.838,2.446234157,1.473720284,2.427559281,5.010635294,17.36666667,6.082668047,20,3.743604354,1.037621714,0.76155078,0.928438263,0,0,0.708333333,672.1609126,13.59683467,22.07457813,2.829927782,15.33459382,5.229786971,17.575,20.40477426,79.59522574,23.256,321.3,2.366666667,0.760785077,13.42807897,2.483617314,7.814858751,1.317447276,79.46225062,83,17.57869378,122,13,-1.175059975,4.617179196,5.8784,13.233,17.573,19.091,19.9188,MAC-Fahey,MAC_P59,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp10t2.CSV,20.72887724,2.278310237,20.959825,5.190697535,20.84955697,30,24.932,23.34043333,24.2805,2.376772474,1.62215277,1.881785279,5.743003188,21.7,3.14203975,23,3.103945858,0.913077194,0.721254206,0.752851046,0,0,0.721794872,242.7520921,9.605008489,12.26767721,1.86262395,18.25839472,4.464090405,18.838,22.84883721,77.15116279,24.932,286.8,1.433333333,0.786667933,13.39658606,2.480325199,7.977103146,0.978010882,83.55945742,86,15.53183051,123,12,-1.344033443,5.764919579,13.047,14.946,18.836,21.679,23.713,MAC-Fahey,MAC_P10,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp18t2.CSV,16.94002697,6.220896946,19.07516237,38.69955882,18.01038832,30,23.153,19.16906667,21.692,2.575553545,1.98975434,2.518691986,5.97126184,17.13333333,6.548141791,19.5,3.676300672,1.087008843,0.912704658,0.961494682,2,0.066666667,0.747222222,56.70652885,4.875962995,5.738598585,6.189457126,15.99160257,4.63777528,17.109,25.94102134,74.05897866,23.153,417.2333333,4.866666667,0.789541433,11.87475766,2.356183686,7.40342216,1.402829219,88.0570966,89,103.7799537,9940,6,92.37925453,8767.841068,9.426,13.732,17.109,19.1675,21.158,MAC-Fahey,MAC_P18,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp57t2.CSV,17.21082398,5.478571155,19.07042182,30.0147419,18.03404316,30,25.149,21.07683333,23.192,2.1652159,1.934367293,1.192477594,5.932245187,17.1,6.758647079,19,3.401197382,0.779658277,0.790339909,0.547916611,2,0.066666667,0.7,548.3523443,14.32953404,18.52071268,6.076796951,14.55233326,6.103422843,16.715,32.65225933,67.34774067,25.149,424.3,3.833333333,0.866049595,17.44134802,2.866860375,9.245103326,1.367433756,80.10827305,82,16.18932678,122,4.776,-1.157324151,5.020030661,5.229,9.34375,16.714,19.286,21.9307,MAC-Fahey,MAC_P57,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp58t1.CSV,9.801512856,7.689351534,13.62985553,59.12612702,12.378405,30,22.845,10.39943333,14.635,0.955350866,1.588481721,0.147028513,5.811140993,9.666666667,7.662417613,14,4.317488114,0.501805564,0.91531504,0.120609368,8,0.266666667,0.890277778,14.38504007,1.401228481,3.524428864,8.230157713,12.74827372,4.503136608,14.248,70.63436493,29.36563507,22.845,476.2,5.466666667,0.919380116,10.98194946,2.304873556,7.211332284,1.43261358,75.8297568,79,17.47620403,116,12,-1.374458357,4.979840334,6.4937,9.491,14.247,15.8045,16.9263,MAC-Fahey,MAC_P58,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp9t2.CSV,12.29103374,7.728561094,16.93217589,59.73065658,14.46744278,40,23.399,18.116875,19.66,1.56337653,1.666620106,1.167723072,5.82008293,12.4,7.94790732,17,3.455264603,0.746845331,0.866353962,0.382450057,2,0.05,0.792708333,194.1377042,6.720921141,12.20520066,4.797186559,14.0050752,5.509014172,16.458,27.58134203,72.41865797,23.399,283.65,4.3,0.827795768,12.73830354,2.433465891,7.671971577,1.287817432,81.60604141,86,21.10020612,919.206,7,6.779189624,305.3453857,4.25,8.55,16.458,17.499,19.326,MAC-Fahey,MAC_P9,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp57t1.CSV,15.2901303,6.597258033,17.34133457,43.52381355,16.60906693,30,23.907,17.61623333,19.481,1.887569943,1.655630818,1.522410282,4.930870326,15.06666667,7.399596137,17,2.197224577,0.769381393,0.669914609,0.738220617,2,0.066666667,0.770666667,195.8493108,8.360222218,11.22301186,6.792098552,16.15497589,4.864481894,17.553,40.42866975,59.57133025,23.907,339.1666667,3.466666667,0.901404606,15.86597938,2.489182199,7.901090704,1.442140989,75.47780162,80,18.38297045,118,12,-1.141987718,4.11012937,9.574,13.138,17.552,19.4335,21.2158,MAC-Fahey,MAC_P57,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp19t1.CSV,17.47426454,2.381200754,17.80403783,5.670117031,17.63040086,30,23.129,21.44766667,21.854,2.905410763,1.252234022,3.301045128,5.033700567,18.53333333,3.857221917,20,2.056452023,1.015054622,0.545019055,0.847499481,0,0,0.584722222,391.8942983,15.44452786,12.38389508,1.346953941,14.00452047,4.991653795,14.937,11.37571545,88.62428455,23.129,326.2666667,1.8,0.713881503,15.47533322,2.699680742,8.479932736,1.24232495,82.63718141,85,16.39081723,125,10,-1.147814003,5.197638302,6.4664,10.638,14.936,17.526,20.2362,MAC-Fahey,MAC_P19,2015,,,NA,,NA,DBF,
MAC,"MacArthur Woods, IL",42.219,-87.925,NA,NA,NA,NA,NA,NA,MACp9t1.CSV,13.42626087,6.171780868,14.98242927,38.09087909,14.7338272,30,24.104,16.71493333,19.2625,1.770435976,1.839592663,1.03335965,5.59471138,12.6,7.308945865,15.5,3.526360525,0.733567563,0.865973507,0.399345081,4,0.133333333,0.754666667,440.548873,11.07792874,17.82774152,7.332644952,12.420544,5.152299813,12.709,45.62898551,54.37101449,24.104,575.1333333,3.3,0.931634556,18.39953542,2.674464655,8.511156949,1.671029674,77.99605502,82,19.92595285,125,5,-1.126604186,4.280039361,5.902,9.14,12.695,16.5235,18.6758,MAC-Fahey,MAC_P9,2015,,,NA,,NA,DBF,
MART,"Martell Forest, IN",NA,NA,NA,NA,NA,NA,NA,NA,Martell_Plot_1_10062019_30m.CSV,14.75423194,7.006569701,14.94078466,49.09201898,16.29576873,40,30.471,22.5505,25.0115,4.185570338,1.453901805,4.340596179,5.96870756,15.575,9.333939999,18.5,4.875197323,1.862852638,1.022843335,1.767624736,0,0,0.707258065,2041.655874,33.06456723,30.79594563,7.317998203,9.86019614,7.326178296,7.039,3.67544331,96.32455669,30.471,465.375,6.35,0.962163426,26.62641509,3.237159265,11.06064618,1.336525422,80.75839563,81,24.23707249,136,6,-0.321482716,2.430395702,2.818,3.495,7.035,15.2225,20.756,MART-Hardiman2018,MART_01,2019,reference,,NA,,NA,DBF,
MART,"Martell Forest, IN",NA,NA,NA,NA,NA,NA,NA,NA,Martell_Plot_1_10062019_20m.CSV,16.7705269,6.031228131,17.31845804,36.37571277,17.79654158,40,30.649,22.582275,24.7235,4.086493783,1.534157984,4.219507705,5.666426688,16.975,7.29765505,16.5,4.290459441,1.570153895,0.84391618,1.590917277,0,0,0.71484375,655.4904958,19.28071507,16.84471793,7.154361954,12.84871657,6.682259382,12.6,5.226538557,94.77346144,30.649,301.95,5.15,0.942087954,25.58654272,3.225967533,11.04119659,1.780654181,90.04090194,96,23.51764287,145,10,-0.828471575,3.125688727,3.3372,7.294,12.599,16.7555,22.1204,MART-Hardiman2018,MART_01,2019,reference,,NA,,NA,DBF,
MART,"Martell Forest, IN",NA,NA,NA,NA,NA,NA,NA,NA,Martell_Plot_1_10062019_40m.CSV,11.6220165,5.218548186,11.17075823,27.23324517,12.71313028,40,29.152,16.009825,14.465,3.732584527,1.411133322,4.003392074,5.501258211,11.15,6.514480911,10,4.465908119,1.850853909,1.020029421,1.530467734,0,0,0.781666667,306.6326856,10.01890101,14.36155661,6.043337785,9.103422207,4.890805624,8.636,0.963627775,99.03637222,29.152,264.75,4.475,0.896653563,17.84626136,2.979663674,10.04898582,1.784833354,97.04302204,103,20.35175689,140,14,-0.951733674,3.603402713,3.311,5.5,8.635,11.99325,14.9993,MART-Hardiman2018,MART_01,2019,reference,,NA,,NA,DBF,
MART,"Martell Forest, IN",NA,NA,NA,NA,NA,NA,NA,NA,Martell_Plot_1_10062019_new0m.CSV,6.899434635,3.907831649,7.775479167,15.2711482,7.905160832,40,27.219,9.4387,9.3075,2.815787983,1.983000576,2.947121945,5.493061443,7.1,5.011780993,8,4.471638793,1.563632852,1.211533722,1.522297293,4,0.1,0.826785714,225.0701258,5.77295963,13.84713194,6.217430379,6.394712645,3.246067371,6.6425,36.78719955,63.21280045,28.781,354.8,3.7,0.849721633,11.67143934,2.373728038,7.975050757,1.187959466,81.04884032,84,19.54668204,134,8,-0.851575938,3.626071641,1.713,4.575,6.64,7.941,9.206,MART-Hardiman2018,MART_01,2019,reference,,NA,,NA,DBF,
MART,"Martell Forest, IN",NA,NA,NA,NA,NA,NA,NA,NA,Martell_Plot_1_10062019_10m.CSV,11.53405792,4.30841712,11.15922864,18.56245808,12.29361171,40,27.104,16.789475,15.6125,4.185846626,1.069107624,4.085941003,5.65248918,12.1,6.130211022,10.5,4.060443011,2.148671583,0.857159184,1.936900896,0,0,0.745535714,424.9380534,12.67883855,16.25377207,6.600940621,8.113927992,4.175096355,7.567,0.200348432,99.79965157,27.104,287.125,6.425,0.912481658,18.30697129,2.919228019,9.632522157,1.58402872,89.59474557,94,19.14275658,137,7,-0.918834916,3.762058169,3.6981,5.1095,7.5645,10.096,13.616,MART-Hardiman2018,MART_01,2019,reference,,NA,,NA,DBF,
MART,"Martell Forest, IN",NA,NA,NA,NA,NA,NA,NA,NA,Martell_Plot_1_10062019_0m.CSV,6.805008489,3.365127302,7.530144214,11.32408176,7.572920193,40,28.153,9.6467,9.3275,2.603490713,2.011006177,2.746526013,5.690359454,6.925,3.838986912,8,5.170483995,1.367491814,1.221509824,1.228466399,3,0.075,0.834482759,43.81030367,4.153430462,5.153573427,6.332542063,10.64134774,5.268892425,10.426,65.31724558,34.68275442,28.153,1931.2,4.975,0.813369164,10.30496937,2.284464967,7.624753456,1.388960507,81.2980963,83,15.57417915,132,10,-1.058771309,5.164823784,4.372,6.004,10.423,15.289,17.415,MART-Hardiman2018,MART_01,2019,reference,,NA,,NA,DBF,
MCC,McCormick IN?????,NA,NA,NA,NA,NA,NA,NA,NA,Mccormick_20190924_Plot1_40m.CSV,10.50285361,7.364656282,10.82687763,54.23816215,12.78527797,50,30.599,16.5698,17.1035,3.195929592,1.990995667,3.557328262,5.774551546,10.5,9.346504312,10,4.615120517,1.536280778,1.110301592,1.595834794,0,0,0.825625,2777.108769,31.30394138,42.39306574,9.729938402,7.962569334,7.428456695,4.824,8.021790943,91.97820906,30.599,293.82,4.94,0.94604171,23.1112865,3.200677511,10.94941319,1.406591458,83.06085733,83,27.37244691,142,8,-0.238428724,2.241214988,1.307,1.661,4.822,13.494,18.8634,MCC-Hardiman2018,MCC_01,2019,reference,,NA,,NA,DBF,
MCC,McCormick IN?????,NA,NA,NA,NA,NA,NA,NA,NA,Mccormick_20190924_Plot1_20m.CSV,7.349545131,5.806771475,5.514869729,33.71859496,9.321558009,40,29.681,12.6415,12.105,3.746662579,1.886976698,4.149051955,6.167516491,6.9,7.267066562,3,6.06610809,2.08179417,1.197414861,2.107648586,0,0,0.830645161,734.8645171,16.93610002,21.16679081,8.620697384,4.752220135,4.944822492,2.664,1.622460497,98.3775395,29.681,531.725,10.15,0.765566503,12.82119205,2.679389557,9.084489344,1.277676202,77.25866437,76,18.9548421,133,8,-0.246461965,3.118609093,1.467,1.87,2.664,6.272,11.9794,MCC-Hardiman2018,MCC_01,2019,reference,,NA,,NA,DBF,
MCC,McCormick IN?????,NA,NA,NA,NA,NA,NA,NA,NA,Mccormick_20190924_Plot1_30m.CSV,10.77891109,6.806850242,11.89123035,46.33321022,12.7027479,40,32.507,18.029475,18.304,3.697411255,1.81005686,3.61708859,6.327936784,11.7,10.08476892,11,5.537334267,1.790441252,1.119153106,1.554530479,0,0,0.804411765,4944.933762,43.59783885,55.1739269,10.44901367,6.226515261,7.226753475,2.3665,2.243060365,97.75693963,32.507,469.35,9.9,0.86322374,18.90575564,2.950502815,10.27204411,1.308849056,78.7324504,77,23.82392306,142,8,-0.041085827,2.695792427,1.361,1.615,2.365,8.314,17.444,MCC-Hardiman2018,MCC_01,2019,reference,,NA,,NA,DBF,
MCC,McCormick IN?????,NA,NA,NA,NA,NA,NA,NA,NA,Mccormick_20190924_Plot1_10m.CSV,9.032082034,3.535379679,9.623808367,12.49890947,9.683229967,40,25.4,13.5186,13.5395,4.187954023,1.510769798,4.111327166,6.224558429,8.95,4.803577726,10,4.976733742,2.039388155,0.93972783,1.90345333,0,0,0.729807692,168.3257887,9.881414319,8.407344392,5.108088622,5.968639845,4.201781811,5.185,2.458863126,97.54113687,25.4,534.925,5.5,0.865639487,14.55324555,2.688762351,8.697471795,1.698206802,84.75385795,88,21.44151572,144,9,-0.524285931,2.766376924,1.382,1.931,5.185,9.3215,12.375,MCC-Hardiman2018,MCC_01,2019,reference,,NA,,NA,DBF,
MCC,McCormick IN?????,NA,NA,NA,NA,NA,NA,NA,NA,Mccormick_20190924_Plot1_0m.CSV,8.177269661,4.573920366,7.004936951,20.92074752,9.341598789,40,24.346,12.233575,11.279,3.355030506,1.946139832,3.493745124,6.063785209,7.875,5.52935059,6.5,5.318119994,1.786223702,1.390145868,1.60505254,1,0.025,0.753,164.6922498,8.000350771,10.03427313,5.624937118,7.593949393,5.683293447,5.894,13.45638184,86.54361816,24.621,559.525,4.275,0.88608477,15.41219071,2.737998659,8.771451786,1.338035709,78.08897495,80,18.95840381,125,7,-0.757801569,3.600461382,1.459,2.991,5.8935,11.212,18.128,MCC-Hardiman2018,MCC_01,2019,reference,,NA,,NA,DBF,
MLBS,"Mountain Lake Biological Station, VA, USA",37.37,-80.52,7.8,1250,NA,NA,NA,NA,MLBS_60E.CSV,10.20619256,3.667624569,10.86176937,13.45146998,10.82966065,40,16.446,13.18405,13.647,3.354844974,1.531931341,3.493924967,6.047372179,10.525,4.150918959,12,4.471638793,1.798818967,1.024796198,1.658205845,0,0,0.620588235,76.1960805,6.4969074,5.829774844,3.013719271,8.196999939,4.390819391,8.048,3.436709233,96.56329077,16.446,424.95,3.05,0.900835817,13.67479675,2.600269397,7.280968278,1.34089822,89.04930221,94,22.40351096,142,9,-0.812606338,3.281354958,2.262,3.728,8.047,12.1,14.3468,MLBS-EAGERNEON,MLBS_60,2016,reference,,NA,unmanaged,NA,DBF,
